EDC2(YER035W)	3.9198	1.08027	0.990823	1.07758	1.2389	0.997134	1.28041	1.68985	0.768413
NPL3(YDR432W)	2.88249	2.2163	-0.404965	-0.69153	-1.7016	2.96471	-3.18869	-5.56926	2.77415
INO2(YDR123C)	3.88847	0.532483	2.48648	2.67681	-0.809283	2.29384	2.71255	0.813541	2.48558
DAL80(YKR034W)	4.37126	3.13946	4.06791	2.92844	3.83579	3.67926	4.63256	-12.9001	3.27719
HSP26(YBR072W)	4.1353	1.84041	2.21801	1.97474	1.68864	1.04699	3.10461	2.16586	2.14948
PUF4(YGL014W)	2.92609	-0.16661	0.634657	1.2552	1.27156	2.27715	0.630101	1.21826	1.0189
NGR1(YBR212W)	3.29695	-0.329953	4.00424	3.48349	-0.075521	0.027187	-0.77166	3.09684	2.60415
RDR1(YOR380W)	3.03793	-6.39381	1.03265	1.60517	-21.523	24.3005	-9.65327	1.76097	4.76416
POL2(YNL262W)	3.43037	-0.061805	1.85838	1.26081	1.26833	-0.314321	1.82823	0.139852	2.32775
RPN4(YDL020C)	2.76262	0.005244	0.650936	0.796108	-8.02851	1.50187	-1.05198	0.771269	0.782216
TEA1(YOR337W)	1.29962	-0.037616	-0.212371	-0.17672	-0.04821	0.87164	-1.62655	-0.501508	0.73235
SPT21(YMR179W)	2.11438	2.53564	1.93657	1.67543	-0.262659	0.423454	0.277664	0.650484	0.961265
MHR1(YDR296W)	3.86196	2.29784	4.53677	5.20697	0.488108	0.31714	4.12195	0.633721	3.38275
MDH3(YDL078C)	4.45115	0.521597	3.16445	2.65774	-1.60863	0.940905	3.72959	3.46202	3.54093
HAP4(YKL109W)	5.11726	-3.1283	-3.14351	1.27443	4.63311	0.372002	-12.08	2.72688	4.23583
IFH1(YLR223C)	5.36183	2.07879	2.77743	2.86332	4.15355	2.6066	1.97354	-3.07475	1.26085
GAL4(YPL248C)	5.8381	2.08025	-0.430507	1.97751	9.26796	7.13974	10.3141	3.92212	6.25041
CBS2(YDR197W)	6.36109	-1.37651	-4.33749	-2.59396	5.9024	3.31736	-0.858088	-0.81597	2.14457
CAT8(YMR280C)	12.2757	9.86854	9.15742	9.30851	21.626	1.15215	9.94209	15.303	15.8125
CBF1(YJR060W)	1.23244	0.462437	1.66263	1.91665	0.230525	-0.911843	0.180867	0.29909	1.75709
OAF3(YKR064W)	-0.25671	-0.024728	-0.41157	-0.384107	0.66046	-0.059298	-0.036214	0.216925	0.137797
RAD3(YER171W)	3.8721	1.33386	2.70679	2.18787	-1.54827	-1.31217	-3.0936	2.65631	1.6124
MEU1(YLR017W)	4.81928	4.72115	8.06417	7.76707	-1.23986	3.3674	4.81632	2.98542	2.83022
RME1(YGR044C)	3.56081	1.86896	2.53117	2.97248	-0.027032	4.05784	3.05439	3.47254	1.51207
TFA2(YKR062W)	1.97714	0.128693	0.764926	0.817582	0.880795	1.6999	1.21461	-3.632	0.883438
MSS51(YLR203C)	4.85245	2.81879	1.58435	2.44094	2.06433	3.08399	4.54219	5.96609	4.80579
MFT1(YML062C)	5.22246	0.114682	1.20218	0.772333	0.029938	1.05701	2.95702	1.09757	2.98103
PPR1(YLR014C)	4.64716	-10.8919	1.49336	0.917566	0.516117	-0.79892	0.422479	-2.05202	0.854397
SUA7(YPR086W)	2.28549	-4.10524	0.320374	-0.587229	0.051023	0.028665	-0.51524	-6.3561	3.0677
TAF10(YDR167W)	2.3665	-1.6022	-0.263057	0.349761	-4.12289	-1.29031	-1.91281	1.46459	2.63409
VTC1(YER072W)	1.61567	-1.8805	1.14042	1.51169	-0.553882	-4.21847	2.73084	1.30173	6.69974
WTM1(YOR230W)	1.65063	0.990552	1.93069	1.6947	0.284194	-0.29069	-0.572514	0.482151	1.28126
YHP1(YDR451C)	0.223284	0.222963	0.234316	0.341162	-0.083391	0.790343	0.401463	-0.382154	0.433707
YPR022C	-0.75538	-1.27003	-1.3096	-1.7785	0.087737	-0.939257	-2.995	-1.78801	0.493764
WTM2(YOR229W)	1.8466	-0.4277	0.397912	-0.157992	-1.28178	1.4559	0.428187	-3.00616	1.53467
YDR026C	1.75428	0.871822	1.53587	1.32383	0.700008	1.29444	2.51407	1.83473	1.23816
YAP1(YML007W)	1.76189	0.206947	-1.31717	-1.01929	-2.46408	-8.95183	-5.1181	-1.51514	0.898489
YMR1(YJR110W)	0.359437	-0.551389	0.36443	0.28006	-1.10895	-0.700064	-0.431881	-0.316582	0.279017
names	0	0	0	0	0	0	0	0	0
ZDS1(YMR273C)	0.049092	0.306081	0.238329	0.170393	-0.229128	-2.00857	-0.006437	-0.50028	0.350432
ZAP1(YJL056C)	1.80713	0.553796	1.92455	2.01505	1.73281	-1.35626	1.63159	2.01134	1.6495
SUI3(YPL237W)	4.32846	0.375795	6.81082	5.60398	-7.73046	4.68988	1.63165	7.53377	3.33409
YML081W	0.850573	0.215771	0.104067	0.439405	-0.47074	1.26859	0.074945	-2.0521	0.628473
YPR013C	0.400266	0.110007	0.311156	0.185903	-13.6984	-0.727423	0.534017	-2.23459	0.881469
YRM1(YOR172W)	0.16855	-0.206602	-0.619444	-0.810502	0.158562	0.895537	-0.348535	-1.98514	0.396684
YOR302W	1.06905	-0.016675	0.116708	0.104329	0.005129	-0.455721	-0.918899	-0.617318	0.558418
YPR015C	0.85839	0.577859	1.30136	2.16327	1.22606	1.20764	0.283247	2.32305	0.712097
YNG1(YOR064C)	1.38834	-2.33649	-2.30064	-1.94684	-0.504203	-1.97274	0.156804	0.421486	1.27696
YOX1(YML027W)	1.68275	1.33242	0.293008	0.308757	-1.0968	0.412722	0.411383	-0.168057	0.505744
YRR1(YOR162C)	-0.260033	-0.127878	0.153945	0.202977	-0.309328	0.128006	0.182838	0.267406	0.552801
KSS1(YGR040W)	1.9938	0.448466	0.601273	0.426443	0.779642	2.09753	0.980775	0.317577	0.514455
KRE33(YNL132W)	58.8113	31.242	43.5841	41.6414	23.977	33.8611	23.3243	31.7498	15.0801
MIG2(YGL209W)	22.6765	22.8072	24.8126	25.4154	38.1966	21.5747	33.5122	26.0699	35.3919
RPS14A(YCR031C)	40.4528	50.7727	49.3667	46.8825	3.74312	17.2496	17.3684	63.0267	17.883
RPT1(YKL145W)	3.33901	3.15354	1.72424	1.69739	-1.96036	1.9898	2.01445	1.79426	1.56628
YGR067C	19.5497	24.6404	23.9958	26.6214	31.5498	12.8003	32.953	27.4145	30.7127
STI1(YOR027W)	15.4662	4.04964	12.5373	12.0044	-3.87013	1.59486	8.85905	0.302543	1.26918
USV1(YPL230W)	13.0344	7.32257	17.2431	17.0713	17.064	15.2538	14.4361	7.92077	7.7817
REI1(YBR267W)	15.7345	14.0305	19.1989	16.9049	-0.427568	7.3993	8.27167	7.84389	4.564
PRE10(YOR362C)	15.3089	4.50525	3.13683	2.58002	-4.60524	-4.84618	0.411465	2.71504	2.44051
RDS1(YCR106W)	12.836	8.35429	2.43379	2.60515	9.60462	0.946072	8.64715	1.17045	7.88763
TOD6(YBL054W)	6.72643	6.38242	4.47127	3.92556	3.59572	-5.41931	2.79911	4.08151	4.19846
STB2(YMR053C)	7.17603	4.86223	10.2753	10.5738	3.76952	7.52176	10.6288	4.65768	7.70862
POT1(YIL160C)	10.5185	17.9364	17.9803	18.0437	11.7962	21.2983	25.5697	14.4892	10.324
XBP1(YIL101C)	3.5593	1.32139	3.23147	2.14925	10.3289	2.22859	7.56949	6.92522	4.77085
SIP4(YJL089W)	5.67816	8.1808	7.56542	9.60333	4.83617	17.3408	7.91978	8.22354	8.68928
GTS1(YGL181W)	0.078103	0.084249	0.056407	0.033166	-0.317825	-0.022415	-0.431621	0.063565	0.140958
GRE3(YHR104W)	33.1069	11.3259	7.24594	7.66631	14.1304	7.46385	8.02976	10.7305	6.78468
GSM1(YJL103C)	1.47373	3.36967	1.33378	1.87869	0.336801	2.09774	4.90757	2.8662	1.65426
MDH1(YKL085W)	9.26735	8.39685	12.8482	12.1735	3.96018	6.08567	14.6181	10.8442	9.99394
NAM2(YLR382C)	8.41657	1.54637	1.76239	0.488605	-3.12016	-0.213055	3.88638	0.209917	3.05506
LOC1(YFR001W)	8.22909	5.05479	7.7327	7.30454	7.29624	5.11513	6.88766	4.98022	3.0204
SWI3(YJL176C)	3.63639	-6.06141	-3.25415	-2.44756	2.07984	-0.335938	-11.0922	0.132948	2.25332
TOP1(YOL006C)	2.96832	-1.18442	-0.364867	-0.901601	-2.2812	0.507548	0.045768	-1.95558	1.10675
TAF14(YPL129W)	2.97219	-1.07486	-2.60295	-2.51778	-16.2861	1.46338	-0.891104	-3.88845	2.2922
STE12(YHR084W)	3.43513	-0.010488	0.105663	0.337946	1.57804	1.80564	0.812675	1.79657	1.2815
PET309(YLR067C)	5.99552	0.858852	-0.773631	0.252319	6.87399	-1.09061	-6.21468	0.209659	3.35609
SMP1(YBR182C)	3.38014	0.90824	-0.068728	-0.471939	-0.018425	-18.428	0.139525	3.09865	0.652215
SEF1(YBL066C)	3.43058	1.11834	3.14616	1.22843	2.23786	3.52987	4.25422	1.59938	1.67314
NSR1(YGR159C)	5.46472	0.891639	2.14461	4.62595	3.65873	11.8113	10.6972	1.66484	7.66152
STP4(YDL048C)	2.56203	1.35236	2.22908	2.04688	0.417763	0.73269	0.313739	-0.60526	1.41351
YNR063W	-0.025661	-0.052879	0.086438	0.151017	0.06635	-0.069146	-0.008784	-0.267543	0.046551
YHC1(YLR298C)	-0.024989	-0.591283	0.105864	0.154293	-0.236015	0.263379	0.216788	-0.676186	0.466288
YPR196W	-1.43941	-0.675276	-0.288496	-0.664782	0.155284	-1.76489	-0.93168	-7.2e-05	0.564458
YKL222C	-0.105943	-0.432123	-0.077083	-0.07291	-0.20722	-0.497169	-0.839423	-0.884484	0.213401
YJL206C	-0.188339	0.343211	0.460611	0.471069	-1.38554	1.95782	0.790603	-0.049651	0.238527
TOS8(YGL096W)	1.59458	0.027204	0.660553	0.611909	2.24684	0.484241	0.4718	-0.467584	0.502797
TUP1(YCR084C)	1.51744	2.96951	0.44353	1.84005	2.66072	4.72602	6.00875	1.77219	2.89008
SAS3(YBL052C)	2.5606	3.43736	3.54481	3.38841	2.90709	4.20556	1.79904	3.65387	3.55781
TBS1(YBR150C)	1.69213	3.44897	-1.65199	-1.29187	-1.49571	2.21765	-0.137961	0.149341	3.048
YLR278C	-0.365408	-0.798132	-0.589869	-0.686206	-0.450239	-2.15386	-0.670413	-0.743579	0.444044
THO2(YNL139C)	1.65169	2.3359	1.43807	-14.0062	1.56449	-6.16279	-1.94532	4.7276	4.85076
UPC2(YDR213W)	1.34946	1.21112	2.22752	-2.11349	-0.48693	0.814343	2.04002	2.79621	1.70899
YER184C	0.43776	0.263242	-0.292912	-0.290805	-0.483917	-0.116331	-0.064472	0.121486	0.301175
YCS4(YLR272C)	0.487741	1.03919	-0.816658	-0.754502	1.79059	0.778864	0.845698	-0.586855	1.17727
YAP7(YOL028C)	0.463589	-1.10634	0.242111	0.282498	-0.217196	-0.354486	0.710892	-0.04951	2.02219
YLL054C	-0.755867	-0.280912	-0.594394	-0.63366	4.28941	1.59099	-0.043441	-0.918392	0.705432
YAP3(YHL009C)	0.404077	-0.350828	-0.17819	-0.156835	-2.01988	0.333411	-0.255104	-0.100847	0.39312
YCG1(YDR325W)	0.394405	-0.164508	-0.849256	-0.783686	-0.307874	-0.086887	0.105313	-0.641797	0.121909
TFB1(YDR311W)	1.25722	0.108726	-7.21893	-5.74272	-2.38918	1.72908	-7.72734	-0.115037	1.55709
RTF1(YGL244W)	2.0117	1.72141	2.179	2.33185	-3.23021	2.57517	-1.38973	-2.32003	1.75652
SUM1(YDR310C)	1.30962	-1.01703	0.14157	-0.016159	-2.46046	-8.42666	-0.843042	-2.28401	1.66528
TOA2(YKL058W)	1.12601	0.54392	0.047014	1.23814	0.057693	-0.280398	-2.31058	-2.07266	1.07829
SRD1(YCR018C)	1.78585	-1.01924	-0.219992	-0.432018	0.959292	-3.92766	-2.32241	-1.13098	0.80005
YDR266C	0.110579	0.0489	0.096162	0.172777	-5.49923	0.538087	0.478122	0.039042	0.40718
SFP1(YLR403W)	1.85566	0.801979	2.72214	2.17888	-2.12938	-1.10747	-1.8677	1.28099	4.29316
THP1(YOL072W)	1.04949	-14.6645	-2.72185	-1.12995	-5.14075	0.906797	0.875491	-42.9438	5.40924
YAF9(YNL107W)	0.158213	-1.95868	0.502526	0.569286	1.90185	0.753938	0.649972	-0.573226	0.698555
TFB3(YDR460W)	1.03161	4.24747	-0.532782	1.35596	-1.69659	2.03748	-4.06614	0.611044	2.62919
RPT6(YGL048C)	1.79506	-1.34516	0.492279	0.298918	-2.48329	-0.59391	-2.11767	-0.983943	0.986855
THI2(YBR240C)	0.957056	-1.81714	0.886487	-0.318713	-0.584823	-0.264816	-0.215516	0.506581	0.992177
RVB1(YDR190C)	1.71752	1.27377	2.50149	2.56688	0.955459	1.89936	3.06197	1.95217	1.2919
SIN4(YNL236W)	1.66752	1.26266	-1.39067	-1.43465	-2.66088	0.691428	0.147444	-0.991732	0.77042
TFG2(YGR005C)	0.879998	0.697347	0.722157	0.273176	0.200432	-0.142017	0.416753	-0.342769	0.773375
VMS1(YDR049W)	0.191256	0.411108	0.267896	0.190681	-0.753491	-1.65211	-0.0098	1.27296	0.442136
YAP6(YDR259C)	-0.221614	-0.061753	-0.601241	-0.772356	-0.335687	-1.78647	0.108172	0.626024	1.46418
RSC9(YML127W)	1.5595	0.127952	1.39174	2.02827	0.216158	2.83348	-4.50752	0.058237	3.50803
SWC3(YAL011W)	0.907739	-0.803973	0.198428	-0.376349	-0.150117	-2.93262	-0.506151	-0.768461	0.980092
YAP5(YIR018W)	-0.35072	-0.56776	-0.217422	-0.30116	-1.97602	-1.06473	-1.07546	1.32733	0.395113
UGA3(YDL170W)	0.3759	-5.90281	0.189008	0.126573	0.293053	0.546833	-0.709325	-1.3119	3.71655
TYE7(YOR344C)	0.372653	0.047277	-2.62977	-2.02821	-0.440777	0.380228	0.576482	-2.05755	2.30737
UME1(YPL139C)	0.364821	0.619083	-1.61525	-1.36091	0.001687	-1.12572	-0.208201	-0.120365	0.751787
UME6(YDR207C)	0.354615	-0.124325	1.01102	0.500469	0.536816	0.92231	0.774221	-0.517769	0.972021
SMD3(YLR147C)	1.30383	-1.05699	5.35608	5.74908	2.19732	1.45687	-1.20195	-3.09374	2.47174
ULS1(YOR191W)	0.297915	0.329855	-0.532463	-1.39642	-0.318244	1.59912	0.964182	-0.222423	0.479434
SPT10(YJL127C)	1.21897	0.458171	-0.081699	0.005247	0.782878	0.001426	-0.332468	-0.217832	0.701644
STP3(YLR375W)	0.860779	1.45357	0.003973	0.178732	0.596749	-0.656314	0.198206	-0.847388	0.861978
URC2(YDR520C)	0.18286	-0.28285	-0.098083	-0.834615	-6.40289	-10.1799	0.104941	-2.13971	0.433022
TEC1(YBR083W)	0.540534	0.472557	-0.588033	-0.163444	1.39044	1.23052	-2.37857	-0.478156	1.33329
YER064C	-0.990261	-0.482936	-0.560694	-0.497309	-0.334367	-0.163503	0.438794	-3.21108	0.266281
UBP3(YER151C)	0.126416	0.962733	-0.112978	0.185275	0.81805	0.119553	0.388019	-0.553555	0.340082
URE2(YNL229C)	-0.066464	-0.05821	0.149978	-0.540853	0.143401	-3.12778	-1.38542	0.202818	0.968649
SSL1(YLR005W)	0.969928	-2.25785	-2.51731	-2.00883	-3.58632	-8.78814	-6.46614	-0.048978	2.1068
STB3(YDR169C)	0.860136	0.882987	1.23532	1.14972	-1.98719	0.236801	0.48378	0.772916	0.663499
SWI6(YLR182W)	0.43584	-0.312204	-0.308119	-0.277403	-0.465878	-0.618919	-0.274432	-0.317949	0.168552
WAR1(YML076C)	-0.576897	-0.929271	-0.293183	-0.423243	0.036432	-0.661834	-0.123176	-1.2915	0.164345
YFL052W	-1.52337	-1.89441	-2.71207	-2.32172	-5.91715	-2.1846	-1.99872	-2.15216	5.65198
TFA1(YKL028W)	0.280466	0.567266	0.375476	0.494428	1.12243	0.762765	0.277818	0.08911	1.27846
TFC6(YDR362C)	0.163026	0.391677	-0.155919	-0.04519	0.722353	-0.382886	-0.263288	0.082531	0.259968
TFC8(YPL007C)	0.131209	-0.458221	-0.657345	-0.679226	0.792734	0.519749	-0.60647	-0.19739	0.402927
UBP8(YMR223W)	-0.247383	-0.026311	0.519393	0.56787	0.692837	-0.407599	0.361042	0.136518	0.136084
SWI4(YER111C)	0.277636	-0.227216	-0.403861	-0.251418	0.919366	0.233564	0.071654	-2.52627	1.09099
TAF8(YML114C)	0.129185	0.154378	0.654308	0.545241	-0.197226	-0.208847	0.729278	0.008314	0.867059
TAF13(YML098W)	0.14789	-0.898102	-0.626623	-1.65992	1.90842	-51.6593	-3.70729	-2.96501	1.45166
TBF1(YPL128C)	0.107344	-2.92991	2.0133	0.714375	-4.39767	-0.568462	0.207883	2.28105	0.967259
VHR1(YIL056W)	-0.927643	0.539273	-1.19402	-0.72872	0.123067	0.172705	-1.64642	0.445597	0.627955
YER130C	-2.16727	-0.123676	0.743172	0.630302	-5.94614	-1.08658	-0.931744	-0.192204	0.876949
SPT2(YER161C)	0.609547	-1.9919	0.669545	0.251504	-1.13709	-0.346823	0.659003	-0.233429	1.0443
RSC30(YHR056C)	0.796901	0.004083	1.0695	0.889914	0.500405	1.30998	1.0301	0.597396	0.588727
SPT7(YBR081C)	0.567333	0.371706	0.414922	0.544987	0.694989	-0.149309	0.54746	-0.450119	0.588442
SSD1(YDR293C)	0.480215	1.10439	3.70592	3.49883	0.793408	3.28248	2.46217	1.06137	2.49854
TFC7(YOR110W)	-0.241057	-7.11951	-1.0153	-2.41931	-2.06978	-0.19354	-3.68223	-0.702353	0.809222
SPT20(YOL148C)	0.44571	-0.159119	-0.193967	0.794154	2.57198	3.59099	2.53729	-2.08339	2.99934
SKO1(YNL167C)	0.502076	-0.753924	-0.064484	0.274965	0.24535	0.401713	-0.771582	-1.87492	0.490892
MTH1(YDR277C)	1.62234	-1.57136	-1.08622	-0.777207	-4.77054	-3.09674	-5.78087	-0.832021	1.15736
RPD3(YNL330C)	0.990577	-1.17765	-1.31429	-5.09311	-4.13695	-3.64074	-1.15977	0.285795	1.45803
SSN3(YPL042C)	0.325171	-1.76174	-0.324646	-0.068197	0.813486	0.063498	0.013858	-0.811091	0.453829
SNP1(YIL061C)	0.380482	-0.983408	-1.55284	0.707098	-12.7645	-1.43196	3.94344	4.82202	15.9284
SNF11(YDR073W)	0.376315	0.172889	0.39067	0.50606	1.09023	0.486096	0.729073	0.876077	0.780832
SUT2(YPR009W)	-0.150954	1.17342	1.0142	1.30457	0.162961	2.50693	2.71221	1.37856	1.05106
SOK2(YMR016C)	0.33022	0.887174	-0.553867	-0.33757	-0.059252	-1.51376	-2.56331	0.04282	0.514352
TIF4632(YGL049C)	-0.638692	-0.367394	-1.09405	-0.95435	1.25537	0.449335	0.74912	-0.352709	0.718455
SKN7(YHR206W)	0.37425	-0.258916	-0.267977	-0.400142	1.00449	-1.00266	-1.58995	0.104879	0.484674
SSN2(YDR443C)	0.225694	-0.230358	-0.323907	-0.296688	-0.201638	-0.242602	-0.280363	0.001763	0.233791
SAS4(YDR181C)	0.440318	0.597951	0.062577	0.3835	-0.482288	0.537549	-0.311794	1.31159	0.904854
SPT8(YLR055C)	0.241936	0.075536	0.277335	0.280759	1.72635	0.458129	0.318342	0.078881	0.283601
SNU56(YDR240C)	0.283357	0.393937	0.072466	0.049532	0.390592	0.237599	-0.112077	0.229022	0.24062
SRB5(YGR104C)	0.231987	-8.1204	-1.21385	-1.24901	-1.03148	-12.3474	-4.22718	1.51112	1.18582
SFL1(YOR140W)	0.374124	-0.094139	-0.908209	-1.48198	0.239297	-0.457303	-0.509774	-0.914656	0.367309
SPT23(YKL020C)	0.206165	-1.32005	-0.89686	-0.625648	0.217625	2.78002	1.64825	-7.7865	1.72389
RVB2(YPL235W)	0.409322	-0.927202	0.532398	-0.159837	-4.00441	-1.33248	-3.17804	0.211237	1.24732
SDS3(YIL084C)	0.386968	0.347474	0.486289	0.440792	0.087077	0.126858	0.143998	0.700531	0.246311
RIC1(YLR039C)	0.805991	0.201452	-0.000566	0.009289	0.199661	-0.443154	-0.210957	-0.180723	0.427836
TAF3(YPL011C)	-0.503778	-1.61803	-1.8156	-1.24199	-0.037541	-5.75905	-2.42256	-0.578025	0.958715
SET2(YJL168C)	0.316131	0.833351	-10.2975	-7.08892	-40.8817	-0.332362	-11.3096	-5.64557	5.72062
SPT16(YGL207W)	0.154914	-0.156379	-0.517819	-0.655219	-0.217417	-0.018174	-1.22714	0.315445	0.972015
STP1(YDR463W)	-0.231604	-0.860932	-0.593495	-0.425514	0.08909	-1.00233	0.377934	-1.15985	0.904524
RSC1(YGR056W)	0.388572	0.53137	0.609919	0.64722	0.958685	-0.265239	0.368913	-0.488254	0.786267
RTT109(YLL002W)	0.345954	-0.498776	0.476492	0.020647	0.113548	0.218751	-0.286423	-0.181209	0.19467
STP2(YHR006W)	-0.23789	-0.088814	0.368662	0.394434	0.466498	-2.65369	0.446272	0.297176	0.315955
SWR1(YDR334W)	-0.538039	0.165347	-3.41354	-3.55511	-1.62221	-9.61402	-6.7107	-0.792736	0.985267
STB5(YHR178W)	-0.082087	1.44716	0.103824	-0.218826	0.324043	1.30378	2.23651	1.98352	2.06725
STO1(YMR125W)	-0.317762	-1.14155	0.913931	0.760549	1.32592	1.55447	-1.40442	1.14514	0.759708
SPN1(YPR133C)	0.05613	0.805868	0.389263	-0.248648	-1.52482	-2.63075	-1.70045	-0.09342	1.2226
SMK1(YPR054W)	0.090765	0.018165	-0.013218	-0.041077	0.088516	-0.116408	0.087264	-0.054953	0.022002
STB1(YNL309W)	-0.044604	-0.154393	-0.143456	-0.231179	-2.63985	0.218656	0.042272	-0.022494	0.137355
SNF7(YLR025W)	0.032126	0.738882	-0.251416	0.124744	0.54021	2.18455	-0.827932	1.10861	1.04444
SNT2(YGL131C)	0.023445	-0.179773	-0.230089	-0.352928	0.244998	-0.23921	-0.560973	-0.830589	0.196689
SIR3(YLR442C)	0.076994	-0.880159	-0.584694	-0.562246	-0.229246	-0.000683	0.09661	-0.750336	0.278315
POP2(YNR052C)	0.984396	-2.0839	-3.15264	-2.43566	-0.92236	-12.2622	-2.91209	1.06294	1.69716
SNF2(YOR290C)	-0.002753	-1.32689	0.409902	0.312874	0.361944	-2.22966	-0.223911	-1.46849	1.45718
SCD6(YPR129W)	0.104888	-3.786	-1.58151	-2.37224	-1.89948	-4.23555	-5.50489	-2.64111	0.905907
KIN28(YDL108W)	1.62163	3.6065	-16.1865	-12.143	1.53657	-9.68855	-6.38204	-2.49939	7.82759
MATALPHA2(YCR039C)	1.29449	1.45444	0.772171	0.945917	4.39357	-1.9198	-1.28755	1.19378	1.49322
SRB2(YHR041C)	-0.161799	-0.248934	-1.03502	-1.14413	-0.478823	0.237118	-0.100612	1.3846	0.651294
RAD51(YER095W)	0.686436	-0.2526	0.640336	0.493036	-0.758808	0.243262	-0.053045	0.289083	0.34519
MSN4(YKL062W)	1.03464	-3.8744	2.61815	3.04958	0.063194	4.22137	6.46555	2.53882	2.67423
PET54(YGR222W)	0.879776	0.378862	0.169737	0.126705	-2.56255	-1.11696	-0.566181	-1.10171	0.875032
ORC1(YML065W)	0.898849	-0.244806	-2.36782	-1.89395	1.54564	-0.851881	0.009588	-0.759998	0.598851
MGA2(YIR033W)	1.13839	0.391739	0.253573	0.963792	0.890425	-0.327658	-0.67625	2.57302	1.36188
ADR1(YDR216W)	1.83504	1.18523	1.09308	1.21643	-0.75767	4.02847	1.948	0.477167	1.94398
CDC73(YLR418C)	1.75538	-0.784426	0.562713	1.04565	2.76041	1.98585	-0.386592	1.27599	2.27238
HSP60(YLR259C)	1.52634	3.49227	-7.62962	-4.91005	5.20091	4.64588	6.38068	6.20048	6.97114
GCN4(YEL009C)	1.62654	0.017832	3.2496	3.21522	-1.21136	3.37743	-0.063609	3.64205	2.57688
CAF130(YGR134W)	1.65825	0.876966	2.01626	-12.421	-0.898974	-2.4881	1.7506	1.70929	1.29305
CTR9(YOL145C)	1.59707	-3.03669	-1.10439	-1.41969	0.584465	-14.4982	0.444697	-6.14597	0.769819
RAD10(YML095C)	0.472204	0.659647	0.173861	0.300166	0.162181	0.3377	-0.039895	1.22626	0.131977
PRI2(YKL045W)	0.464748	0.577327	1.1626	1.00069	0.734187	1.09355	0.372518	0.75135	1.57445
LEU3(YLR451W)	1.03765	0.051288	0.270809	0.373177	-0.411083	-0.361854	0.266302	1.1067	0.331771
OPI1(YHL020C)	0.655115	0.347606	0.62703	0.477712	0.348625	-0.500146	1.05577	1.73656	0.814539
RIF1(YBR275C)	0.200452	0.156107	0.172751	-0.162675	0.327709	0.31231	-0.932773	0.308391	0.246658
PET494(YNR045W)	0.599821	-0.154814	-0.696616	-0.887699	-0.299746	-0.886205	-0.862635	-1.40525	1.43747
LAP3(YNL239W)	0.988558	-0.540339	-0.1146	-0.674916	-3.76924	-2.96996	-0.326098	-1.1125	0.691919
NRG2(YBR066C)	0.622834	-0.83588	0.178817	0.026102	1.11223	-2.55821	0.134674	-0.519584	1.05246
MCM1(YMR043W)	0.927819	0.133266	0.331188	0.451259	-1.65081	0.02329	2.36216	0.419585	0.499724
ARG5%2C6(YER069W)	1.52673	1.45293	-1.68533	-1.04661	0.124854	1.92405	2.27027	-0.383319	2.60981
CTI6(YPL181W)	1.441	-5.18093	-0.224692	0.07024	3.6041	0.014347	-1.89503	-2.22275	1.43727
PCF11(YDR228C)	0.55574	-4.00013	-1.9257	-1.05311	-1.2306	-0.195504	-3.56132	-2.00028	0.684713
MED2(YDL005C)	0.836134	-0.29457	0.374823	0.296909	0.232326	-0.240797	0.210859	0.089081	0.154835
HFI1(YPL254W)	1.22757	0.085025	0.822354	0.935248	1.97584	1.28814	0.213131	0.348183	1.74839
BRE1(YDL074C)	1.44912	0.731163	1.04862	0.702011	0.133095	-2.70567	-0.389689	-2.04147	1.69362
HMRA2(YCR096C)	1.16051	-1.59852	0.43778	0.244731	2.09327	2.27562	1.83027	-0.653813	1.18044
HAP3(YBL021C)	1.16239	0.77308	-0.281445	0.444494	0.112177	-0.866685	1.73466	0.255871	1.52818
CST6(YIL036W)	1.33773	-0.423834	0.649785	0.609438	-1.33831	-0.520551	0.478171	0.716764	0.820658
NHP10(YDL002C)	0.493801	0.153187	0.025237	0.111881	0.523321	1.26074	0.120379	0.115892	0.095354
MET4(YNL103W)	0.704263	0.447639	0.064672	0.086867	-0.839732	0.769899	-0.183479	-0.151883	0.057194
NGG1(YDR176W)	0.485574	0.219191	0.514657	0.402249	0.918718	0.556693	0.918914	0.201061	0.478665
RCO1(YMR075W)	0.141677	-0.300163	0.339427	0.235106	1.60708	0.991031	-0.271669	0.059982	0.412699
HOS2(YGL194C)	1.04637	1.52695	0.89911	0.654547	0.414814	0.629582	-0.048971	-0.157611	0.798641
RMI1(YPL024W)	-0.096552	-0.124018	-0.346405	-0.361062	-0.009688	-0.450593	-0.172561	-0.338942	0.253104
PHO4(YFR034C)	0.326141	-0.257352	-0.041215	-0.300631	0.744587	-1.42837	0.054382	0.028695	0.279021
HST3(YOR025W)	0.992451	0.32321	-0.611889	-0.531013	-4.61463	-0.822855	-0.489489	-0.892802	0.304195
MOT1(YPL082C)	0.475046	-0.488082	-1.15341	-0.925654	-0.420827	-0.549428	-0.709762	-0.020236	0.264544
CTK1(YKL139W)	1.1826	0.820681	1.21796	1.23554	-1.69626	-0.695035	1.07424	0.457824	0.792333
HMLALPHA2(YCL067C)	0.976947	1.71795	0.131445	0.294942	-0.123511	0.127379	3.69665	0.861634	1.8592
HTB1(YDR224C)	0.948171	4.48658	1.67401	1.52674	-1.14367	-0.76179	-2.76886	2.87494	2.19251
